transaction_id,user_id,date,amount,merchant,category,mcc,status
7925,16,2025-11-07,655.58,"Авиалинии,_авиакомпании_Store_40","Авиалинии, авиакомпании",3291,not green
7926,29,2025-06-20,214.32,Reso_Hotels_Store_39,Reso Hotels,3635,not green
7927,44,2025-11-25,124.92,Air_Jamaica_Store_65,Air Jamaica,3280,not green
7928,11,2025-10-31,164.16,_Ansa_Intl_Rent-a-car_Store_71, Ansa Intl Rent-a-car,3420,not green
7929,6,2025-10-18,357.79,,Ветеринарные услуги,742,not green
7930,3,2025-07-09,235.11,"Колледжи,_университеты,_профессиональные_училища_и_техникумы_Store_99","Колледжи, университеты, профессиональные училища и техникумы",8220,green
7931,14,2025-10-23,537.85,Сельскохозяйственные_кооперативы_Store_1,Сельскохозяйственные кооперативы,763,green
7932,2,2025-07-15,276.5,El_Al_Store_15,El Al,3032,not green
7933,32,2025-10-17,532.64,Automated_Referral_Service_(только_VISA)_Store_88,Automated Referral Service (только VISA),9700,not green
7934,31,2025-08-09,295.58,"Авиалинии,_авиакомпании_Store_43","Авиалинии, авиакомпании",3163,not green
7935,11,2025-10-03,384.34,Flag_Inn_Store_44,Flag Inn,3664,not green
7936,22,2025-10-29,151.27,Finnair_Store_51,Finnair,3042,not green
7937,3,2025-08-30,1694.64,Веломагазины_–_продажа_и_обслуживание_Store_93,Веломагазины – продажа и обслуживание,5940,green
7938,50,2025-08-09,79.0,Merlin_Hotels_Store_73,Merlin Hotels,3622,not green
7939,31,2025-11-13,4863.22,"Авиалинии,_авиакомпании_Store_79","Авиалинии, авиакомпании",3120,not green
7940,33,2025-10-08,647.96,Air_British_Columbia_Store_4,Air British Columbia,3071,not green
7941,24,2025-08-23,84.55,_Econo-car_Rent-a-car_Store_23, Econo-car Rent-a-car,3398,not green
7942,1,2025-08-28,445.4,Hyatt_Hotel_Store_25,Hyatt Hotel,3640,not green
7943,44,2025-08-18,503.9,Zambia_Airways_Store_43,Zambia Airways,3094,not green
7944,15,2025-09-21,1794.75,Aeromexico_Store_44,Aeromexico,3076,not green
7945,37,2025-09-01,104.7,Air_Arabia_Airline_Store_87,Air Arabia Airline,3236,not green
7946,27,2025-08-11,104.83,Сельскохозяйственные_кооперативы_Store_62,Сельскохозяйственные кооперативы,763,green
7947,38,2025-11-12,569.53,All_Nippon_Airways_Store_61,All Nippon Airways,3161,not green
7948,48,2025-07-19,489.46,"Авиалинии,_авиакомпании_Store_5","Авиалинии, авиакомпании",3203,not green
7949,27,2025-07-22,1749.78,Scandic_Hotels_Store_83,Scandic Hotels,3655,not green
7950,44,2025-07-03,148.69,Публичные_поля_для_гольфа_Store_18,Публичные поля для гольфа,7992,green
7951,12,2025-06-22,136.98,"Авиалинии,_авиакомпании_Store_62","Авиалинии, авиакомпании",3081,not green
7952,3,2025-09-22,2618.02,Air_Arabia_Airline_Store_20,Air Arabia Airline,3236,not green
7953,30,2025-10-11,385.46,Finnair_Store_81,Finnair,3042,not green
7954,32,2025-06-18,191.43,Различные_специализированные_магазины_бытовых_принадлежностей_Store_59,Различные специализированные магазины бытовых принадлежностей,5719,not green
7955,23,2025-11-13,817.08,Via_Route_Rent-a-Car_Store_69,Via Route Rent-a-Car,3440,not green
7956,2,2025-09-26,51.89,"Принадлежности_для_флористов,_питомник_и_цветы_Store_43","Принадлежности для флористов, питомник и цветы",5193,green
7957,7,2025-09-25,588.92,Автомобильные_ассоциации_Store_60,Автомобильные ассоциации,8675,not green
7958,34,2025-07-07,214.45,"Отели,_мотели,_курорты_Store_53","Отели, мотели, курорты",3773,not green
7959,32,2025-08-03,244.18,"Авиалинии,_авиакомпании_Store_96","Авиалинии, авиакомпании",3141,not green
7960,39,2025-10-16,1473.46,Услуги_садоводства_и_ландшафтного_дизайна_Store_8,Услуги садоводства и ландшафтного дизайна,780,green
7961,32,2025-08-18,619.67,Merlin_Hotels_Store_67,Merlin Hotels,3622,not green
7962,43,2025-11-17,130.61,Спорттовары_Store_39,Спорттовары,5941,green
7963,43,2025-10-01,424.74,Публичные_поля_для_гольфа_Store_73,Публичные поля для гольфа,7992,green
7964,14,2025-11-23,453.5,Прямой_маркетинг_–_комбинированный_каталог_и_розничные_продавцы_Store_93,Прямой маркетинг – комбинированный каталог и розничные продавцы,5965,not green
7965,3,2025-07-14,310.4,"Продажа_""от_двери_до_двери""_Store_87","Продажа ""от двери до двери""",5963,not green
7966,46,2025-08-21,154.43,Austrian_Air_Service_Store_41,Austrian Air Service,3243,not green
7967,32,2025-08-26,506.13,Red_Rook_Inns_Store_72,,3650,not green
7968,43,2025-06-16,813.06,"Коммерческое_искусство,_графика,_фотография_Store_69","Коммерческое искусство, графика, фотография",7333,not green
7969,36,2025-07-24,635.06,Веломагазины_–_продажа_и_обслуживание_Store_3,Веломагазины – продажа и обслуживание,5940,green
7970,17,2025-09-10,197.78,Command_Airways_Store_27,Command Airways,3222,not green
7971,48,2025-11-10,344.55,Зарядка_электромобилей_Store_74,Зарядка электромобилей,5552,green
7972,3,2025-09-06,44.34,Kimpton_Hotels_Store_88,Kimpton Hotels,3838,not green
7973,10,2025-11-03,1994.89,"Авиалинии,_авиакомпании_Store_43","Авиалинии, авиакомпании",3139,not green
7974,47,2025-06-02,221.05,"Магазины_кожаных_изделий,_дорожных_принадлежностей_Store_46","Магазины кожаных изделий, дорожных принадлежностей",5948,not green
7975,40,2025-09-02,239.8,,Аптеки,5912,green
7976,18,2025-10-19,108.36,Frontier_Airlines_Store_20,Frontier Airlines,3132,not green
7977,3,2025-11-16,954.24,Motel_6_Store_36,Motel 6,3700,not green
7978,39,2025-07-29,1127.86,LXR_(Luxury_Resorts)_Store_4,LXR (Luxury Resorts),3808,not green
7979,10,2025-08-08,228.22,Инкассация_чека_(обналичивание)_Store_44,Инкассация чека (обналичивание),3882,not green
7980,9,2025-09-27,129.3,"Отели,_мотели,_курорты_Store_49","Отели, мотели, курорты",3779,not green
7981,46,2025-08-31,411.77,"Розничная_продажа_стекла,_красок_и_обоев_Store_81","Розничная продажа стекла, красок и обоев",5231,not green
7982,46,2025-11-28,290.22,Malev_Hungarian_Airlines_Store_69,Malev Hungarian Airlines,3181,not green
7983,11,2025-07-15,849.22,"Магазины офисных,_школьных_принадлежностей,_канцтоваров_Store_22","Магазины офисных, школьных принадлежностей, канцтоваров",5943,not green
7984,33,2025-10-26,353.79,_Avcar_Rent-a-car_Store_74, Avcar Rent-a-car,3423,not green
7985,36,2025-06-24,329.47,The_Eliot_Hotel_Store_78,The Eliot Hotel,3746,not green
7986,26,2025-08-30,788.75,"Авиалинии,_авиакомпании_Store_50","Авиалинии, авиакомпании",3283,not green
7987,27,2025-09-02,83.43,"Цифровые_товары_-_аудиовизуальные_медиа,_включая_книги,_фильмы_и_музыку_Store_24","Цифровые товары - аудиовизуальные медиа, включая книги, фильмы и музыку",5815,green
7988,38,2025-07-28,295.52,"Авиалинии,_авиакомпании_Store_77","Авиалинии, авиакомпании",3257,not green
7989,22,2025-11-02,488.91,Категория_неизвестна_Store_15,Категория неизвестна,9999,not green
7990,26,2025-11-01,263.01,Philippine_Airlines_Store_97,Philippine Airlines,3022,not green
7991,22,2025-10-06,534.18,Флористика_Store_40,Флористика,5992,green
7992,5,2025-06-07,503.51,Tropicana_Resort_And_Casino_Store_91,Tropicana Resort And Casino,3738,not green
7993,35,2025-11-17,971.75,"Пассажирские_перевозки_-_пригородные_и_местные_пригородные_рейсы,_включая_паромы_Store_41","Пассажирские перевозки - пригородные и местные пригородные рейсы, включая паромы",4111,green
7994,2,2025-07-17,306.63,Air_China_Store_91,Air China,3261,not green
7995,35,2025-07-23,52.84,Freedom_Airlines_Store_5,Freedom Airlines,3204,not green
7996,9,2025-07-08,85.83,_Agency_Rent-a-car_Store_35, Agency Rent-a-car,3364,not green
7997,49,2025-07-23,641.35,Знакомства_Store_53,Знакомства,7273,not green
7998,18,2025-10-21,483.68,"Колледжи,_университеты,_профессиональные_училища_и_техникумы_Store_12","Колледжи, университеты, профессиональные училища и техникумы",8220,green
7999,43,2025-11-01,321.86,Colorado_Belle/Edgewater_Resort_Store_64,Colorado Belle/Edgewater Resort,3736,not green
8000,12,2025-07-18,346.09,"Штучные_товары,_галантерея_и_другие_текстильные_товары_Store_31","Штучные товары, галантерея и другие текстильные товары",5131,not green
